TRAIN_SERVICE_CODE,ORIGIN_DEPARTURE_DATE,PLANNED_ORIGIN_LOCATION_NAME,PLANNED_DEST_LOCATION_NAME,DELAY_START_STATION,DELAY_END_STATION,PFPI_MINUTES,IS_CANCELLED,INCIDENT_REASON,INCIDENT_DESCRIPTION,IS_WEATHER_RELATED,EVENT_TYPE
25478001,2022-09-13,TRURO,FALMOUTH DOCKS,TRURO,TRURO,6,false,ID,SCOTEJN NBY XING,0,M
25477001,2022-09-13,NEWQUAY,PAR,NEWQUAY,GOONBARROW JN,2,false,ID,GNBARWJ NQY LC FLR,0,M
25477001,2022-09-13,NEWQUAY,PAR,NEWQUAY,GOONBARROW JN,1,false,ZZ,SECTION DELAYS 13/09,0,A
25477001,2022-09-13,PAR,NEWQUAY,PAR,PAR,6,false,X8,CLC ANIMALS ON LINE,0,M
25477001,2022-09-13,NEWQUAY,PAR,GOONBARROW JN,ST BLAZEY SIGNAL BOX,2,false,ZZ,SECTION DELAYS 13/09,0,A
25477001,2022-09-13,PAR,NEWQUAY,PAR,PAR,5,false,ID,SCOTEJN NBY XING,0,M
25474001,2022-09-13,PENZANCE,PLYMOUTH,PENZANCE,PENZANCE,2,false,X8,CLC ANIMALS ON LINE,0,M
25478001,2022-09-13,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,5,false,IA,LSK LOS LL1025 SIG FLR,0,M
25478001,2022-09-13,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,3,false,IA,LSK LOS LL1025 SIG FLR,0,M
25474001,2022-09-13,PENZANCE,CARDIFF CENTRAL,PENZANCE,PENZANCE,3,false,IA,LSK LOS LL1025 SIG FLR,0,M
25474001,2022-09-13,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE,0,false,OU,PAD WESTERN ECS 13/09/22,0,M
25397003,2022-09-13,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE,0,false,OU,PAD WESTERN ECS 13/09/22,0,M
25477001,2022-09-13,PAR CHAPEL SIDING,PAR,PAR CHAPEL SIDING,PAR CHAPEL SIDING,0,true,OU,PAD WESTERN ECS 13/09/22,0,C
59406441,2022-09-13,PARKANDILLACK,BURNGULLOW E.C.C.,PARKANDILLACK,PARKANDILLACK,95,true,FL,6P23 CANCEL REQ PARKADILK,0,C
53693903,2022-09-13,TRURO,CAMBORNE,TRURO,TRURO,0,false,IC,COGLOAD JG TC FLR,0,M
25397003,2022-09-14,LONDON PADDINGTON,PENZANCE,ST ERTH,ST ERTH,3,false,VZ,1C88 UPSET PASSENGER SER,0,M
25474001,2022-09-14,CARDIFF CENTRAL,PENZANCE,LISKEARD,LOSTWITHIEL,3,false,MD,2C26 LOP PAR BURNGULOC,0,M
25474001,2022-09-14,PLYMOUTH,PENZANCE,LOSTWITHIEL,LOSTWITHIEL,22,false,MN,2C02 BRAKES LOS,0,M
25474001,2022-09-14,PLYMOUTH,PENZANCE,PAR,TRURO,4,false,MD,2C26 LOP PAR BURNGULOC,0,M
25476001,2022-09-14,PLYMOUTH,LISKEARD,PLYMOUTH,SALTASH,0,false,OU,PAD WESTERN ECS 14/09/22,0,M
25397003,2022-09-14,PENZANCE,LONDON PADDINGTON,PENZANCE,ST ERTH,4,false,MN,2C02 BRAKES LOS,0,M
25474001,2022-09-14,PENZANCE,GLOUCESTER,PENZANCE,PENZANCE,9,false,MD,2C26 LOP PAR BURNGULOC,0,M
25478001,2022-09-14,TRURO,FALMOUTH DOCKS,TRURO,TRURO,1,false,ZY,TERMINAL DELAYS 14/09,0,A
25478001,2022-09-14,TRURO,FALMOUTH DOCKS,TRURO,TRURO,1,false,MD,2C26 LOP PAR BURNGULOC,0,M
25478001,2022-09-14,TRURO,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,1,false,MD,2C26 LOP PAR BURNGULOC,0,M
25478001,2022-09-14,TRURO,FALMOUTH DOCKS,TRURO,TRURO,2,false,MD,2C26 LOP PAR BURNGULOC,0,M
25477001,2022-09-14,NEWQUAY,PAR,GOONBARROW JN,ST BLAZEY SIGNAL BOX,2,false,ZZ,SECTION DELAYS 14/09,0,A
25477001,2022-09-14,NEWQUAY,PAR,GOONBARROW JN,ST BLAZEY SIGNAL BOX,3,false,XN,GNBAEWS STBLAZY LC MISSUSE,0,M
25477001,2022-09-14,NEWQUAY,PAR,GOONBARROW JN,ST BLAZEY SIGNAL BOX,1,false,ZZ,SECTION DELAYS 14/09,0,A
25478001,2022-09-14,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,3,false,MD,2C26 LOP PAR BURNGULOC,0,M
25474001,2022-09-14,PENZANCE,CARDIFF CENTRAL,TRURO,PAR,4,false,MD,2U10 LOW POWER TRU,0,M
25474001,2022-09-14,PENZANCE,CARDIFF CENTRAL,TRURO,TRURO,3,false,MD,2U10 LOW POWER TRU,0,M
25474001,2022-09-14,PENZANCE,CARDIFF CENTRAL,SALTASH,PLYMOUTH,3,false,XA,PLY TRESPASS,0,M
25474001,2022-09-14,PENZANCE,CARDIFF CENTRAL,PENZANCE,PENZANCE,14,false,MN,2C02 BRAKES LOS,0,M
25396002,2022-09-14,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE T.& R.S.M.D.,0,false,OU,PAD WESTERN ECS 14/09/22,0,M
25397003,2022-09-14,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE T.& R.S.M.D.,0,false,OU,PAD WESTERN ECS 14/09/22,0,M
25477001,2022-09-14,PAR CHAPEL SIDING,PAR,PAR CHAPEL SIDING,PAR CHAPEL SIDING,0,true,OU,PAD WESTERN ECS 14/09/22,0,C
59406441,2022-09-14,PARKANDILLACK,BURNGULLOW E.C.C.,PARKANDILLACK,PARKANDILLACK,95,true,FL,6P23 CANCEL REQ PARKADILK,0,C
25396002,2022-09-15,LONDON PADDINGTON,PENZANCE,LOSTWITHIEL,PAR,8,false,IC,PAR LOS AA TC FLR,0,M
25396002,2022-09-15,LONDON PADDINGTON,PENZANCE,PAR,TRURO,5,false,IC,PAR LOS AA TC FLR,0,M
25397003,2022-09-15,LONDON PADDINGTON,PENZANCE,TRURO,TRURO,3,false,M7,1C92 DOORS TRU,0,M
25474001,2022-09-15,CARDIFF CENTRAL,PENZANCE,SALTASH,ST GERMANS,2,false,ZU,2C87 2 LOST STS SGM,0,M
25474001,2022-09-15,BRISTOL TEMPLE MEADS,PENZANCE,ST ERTH,ST ERTH,2,false,ZU,2C07 2 OVERTIME SER,0,M
25476001,2022-09-15,LISKEARD,PAR CHAPEL SIDING,LISKEARD,LOSTWITHIEL,0,false,OU,PAD WESTERN ECS 15/09/22,0,M
59406441,2022-09-15,BURNGULLOW E.C.C.,PARKANDILLACK,BURNGULLOW E.C.C.,BURNGULLOW E.C.C.,0,true,FL,0P24 CANCEL REQ BURNGULOC,0,C
25397003,2022-09-15,PENZANCE,LONDON PADDINGTON,SALTASH,SALTASH,0.5,false,RB,1A76 SCHOOLS PAX STS,0,M
25397003,2022-09-15,PENZANCE,LONDON PADDINGTON,ST GERMANS,SALTASH,0.5,false,RB,1A76 SCHOOLS PAX STS,0,M
25397003,2022-09-15,PENZANCE,LONDON PADDINGTON,SALTASH,SALTASH,0.5,false,Q1,1A76 SCHOOLS PAX STS,0,M
25397003,2022-09-15,PENZANCE,LONDON PADDINGTON,ST GERMANS,SALTASH,0.5,false,Q1,1A76 SCHOOLS PAX STS,0,M
25474001,2022-09-15,PENZANCE,GLOUCESTER,LISKEARD,LISKEARD,2,false,ZU,1G77 OVERTIME LSK,0,M
25479001,2022-09-15,PENZANCE,ST IVES,ST ERTH,ST ERTH,4,false,TH,2A03 NEW GUARD SER,0,M
25479001,2022-09-15,ST IVES,ST ERTH,ST IVES,ST IVES,3,false,RB,2A16 PASSENGERS SIV,0,M
25474001,2022-09-15,PENZANCE,PLYMOUTH,LISKEARD,LISKEARD,4,false,XA,LSK SUICIDAL PERSON,0,M
25474001,2022-09-15,PENZANCE,PLYMOUTH,LOSTWITHIEL,LISKEARD,3,false,ZU,2C87 2 LOST STS SGM,0,M
25474001,2022-09-15,PENZANCE,CARDIFF CENTRAL,SALTASH,SALTASH,4,false,XN,NLS YAT LC MISUSE,0,M
25479001,2022-09-15,PENZANCE,PENZANCE,PENZANCE,PENZANCE,0,true,OU,PAD WESTERN ECS 15/09/22,0,C
25477001,2022-09-15,PAR CHAPEL SIDING,PAR,PAR CHAPEL SIDING,PAR CHAPEL SIDING,0,true,OU,PAD WESTERN ECS 15/09/22,0,C
25474001,2022-09-15,PENZANCE T.& R.S.M.D.,LAIRA T.& R.S.M.D.,PENZANCE T.& R.S.M.D.,PENZANCE T.& R.S.M.D.,0,false,OU,PAD WESTERN ECS 15/09/22,0,M
25474001,2022-09-15,PENZANCE T.& R.S.M.D.,LAIRA T.& R.S.M.D.,PENZANCE T.& R.S.M.D.,ST ERTH,0,false,OU,PAD WESTERN ECS 15/09/22,0,M
25474001,2022-09-15,PENZANCE T.& R.S.M.D.,LAIRA T.& R.S.M.D.,ST GERMANS,SALTASH,0,false,OU,PAD WESTERN ECS 15/09/22,0,M
25474001,2022-09-15,PENZANCE T.& R.S.M.D.,LAIRA T.& R.S.M.D.,LOSTWITHIEL,LISKEARD,0,false,OU,PAD WESTERN ECS 15/09/22,0,M
59406341,2022-09-15,PARKANDILLACK,EXETER RIVERSIDE N.Y.,PAR,ST BLAZEY SIGNAL BOX,23,false,FZ,6C53 CHANGE OF ORIGIN PAR,0,M
59406441,2022-09-15,FOWEY DOCK CARNE POINT,GOONBARROW JUNCTION EWS,FOWEY DOCK CARNE POINT,LOSTWITHIEL,4,false,FO,6G05 4 LOST FOWEY DK LOS,0,M
59406441,2022-09-15,GOONBARROW JUNCTION EWS,FOWEY DOCK CARNE POINT,LOSTWITHIEL,FOWEY DOCK CARNE POINT,4,false,FC,6G09 WTG DRIVER GOONBAROW,0,M
59406441,2022-09-15,GOONBARROW JUNCTION EWS,FOWEY DOCK CARNE POINT,GOONBARROW JUNCTION EWS,GOONBARROW JUNCTION EWS,88,false,FC,6G09 WTG DRIVER GOONBAROW,0,M
59406441,2022-09-15,PARKANDILLACK,BURNGULLOW E.C.C.,PARKANDILLACK,PARKANDILLACK,95,true,FL,6P23 CAPE PRKADIL,0,C
25396002,2022-09-16,LONDON PADDINGTON,PENZANCE,CAMBORNE,ST ERTH,4,false,TG,1C50 DRIVER PLY,0,M
25396002,2022-09-16,LONDON PADDINGTON,PENZANCE,ST ERTH,ST ERTH,5,false,TG,1C50 DRIVER PLY,0,M
25474001,2022-09-16,CARDIFF CENTRAL,PENZANCE,PAR,TRURO,1.5,false,RQ,2C77 WHEELCHAIR SAU,0,M
25474001,2022-09-16,CARDIFF CENTRAL,PENZANCE,PAR,TRURO,1.5,false,Q1,2C77 WHEELCHAIR SAU,0,M
25474001,2022-09-16,BRISTOL TEMPLE MEADS,PENZANCE,ST GERMANS,ST GERMANS,0,true,MU,2C05 TRAIN DEFECT BRI,0,F
22180012,2022-09-16,PLYMOUTH,PENZANCE,CAMBORNE,ST ERTH,3,false,IC,PAR LOS AA TC FLR,0,M
25474001,2022-09-16,PLYMOUTH,PENZANCE,LOSTWITHIEL,PAR,6,false,IC,PAR LOS AA TC FLR,0,M
25476001,2022-09-16,LISKEARD,LOOE,LISKEARD,LISKEARD,1,false,ZY,TERMINAL DELAYS 16/09,0,A
25476001,2022-09-16,LISKEARD,LOOE,LISKEARD,LISKEARD,2,false,ZS,2L79/2L80 LIR LSK LOO,0,M
59406441,2022-09-16,BURNGULLOW E.C.C.,PARKANDILLACK,BURNGULLOW E.C.C.,BURNGULLOW E.C.C.,0,true,FL,6P23 CANCEL REQ PARKADILK,0,C
25397003,2022-09-16,PENZANCE,LONDON PADDINGTON,ST GERMANS,SALTASH,4,false,TG,5B97 DRIVER CMN,0,M
25397003,2022-09-16,PENZANCE,LONDON PADDINGTON,PAR,LOSTWITHIEL,12,false,IC,PAR LOS AA TC FLR,0,M
25474001,2022-09-16,PENZANCE,GLOUCESTER,PENZANCE,PENZANCE,1,false,ZY,TERMINAL DELAYS 16/09,0,A
22180012,2022-09-16,PENZANCE,EDINBURGH,PENZANCE,PENZANCE,3,false,R3,1S49 3 LATE START PNZ,0,M
25478001,2022-09-16,TRURO,FALMOUTH DOCKS,TRURO,TRURO,1,false,ZY,TERMINAL DELAYS 16/09,0,A
25478001,2022-09-16,TRURO,FALMOUTH DOCKS,TRURO,TRURO,1,false,AC,6C76 HANDBRAKE LEFT ON STL,0,M
25478001,2022-09-16,TRURO,FALMOUTH DOCKS,TRURO,TRURO,1,false,RB,1C86 PASSENGERS TAU,0,M
25478001,2022-09-16,TRURO,FALMOUTH DOCKS,TRURO,TRURO,2,false,TG,5B97 DRIVER CMN,0,M
25477001,2022-09-16,NEWQUAY,PAR,NEWQUAY,GOONBARROW JN,3,false,ID,GNBARWJ NQY LC FLR,0,M
25474001,2022-09-16,PENZANCE,PLYMOUTH,PENZANCE,PENZANCE,11,false,OC,2P17 WTG DRIVER PNZ,0,M
25478001,2022-09-16,FALMOUTH DOCKS,PAR,FALMOUTH DOCKS,TRURO,1,false,AC,6C76 HANDBRAKE LEFT ON STL,0,M
25478001,2022-09-16,FALMOUTH DOCKS,PAR,FALMOUTH DOCKS,TRURO,2,false,RB,1C86 PASSENGERS TAU,0,M
25478001,2022-09-16,FALMOUTH DOCKS,PAR,FALMOUTH DOCKS,TRURO,1,false,ZU,2F91 1 LOST TRU PENWTHRSJ,0,M
25478001,2022-09-16,FALMOUTH DOCKS,PAR,FALMOUTH DOCKS,TRURO,1,false,ZU,2F91 1 LOST TRU PENWTHRSJ,0,M
25478001,2022-09-16,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,2,false,AC,6C76 HANDBRAKE LEFT ON STL,0,M
25478001,2022-09-16,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,2,false,RB,1C86 PASSENGERS TAU,0,M
25478001,2022-09-16,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,4,false,TG,5B97 DRIVER CMN,0,M
25474001,2022-09-16,PENZANCE,CARDIFF CENTRAL,SALTASH,PLYMOUTH,2,false,MD,2U10 LOW POWER STS PLY,0,M
25474001,2022-09-16,PENZANCE,CARDIFF CENTRAL,TRURO,PAR,3,false,RQ,2U16 WHEELCHAIR SAU,0,M
25474001,2022-09-16,PENZANCE,CARDIFF CENTRAL,TRURO,PAR,1,false,ZZ,SECTION DELAYS 16/09,0,A
25478001,2022-09-16,TRURO,PENZANCE T.& R.S.M.D.,ST ERTH,PENZANCE,0,false,OU,BRI WESTERN ECS 16/09/22,0,M
59406441,2022-09-16,PARKANDILLACK,BURNGULLOW E.C.C.,PARKANDILLACK,PARKANDILLACK,95,true,FL,6P23 CANCEL REQ PARKADILK,0,C
53693903,2022-09-16,TRURO,HONEYBOURNE SIDINGS,TRURO,TRURO,0,false,QM,6U03 SCHEDULE TRU,0,M
25474001,2022-09-17,CARDIFF CENTRAL,PENZANCE,TRURO,CAMBORNE,4,false,XN,TRU CBN OBSTRUCTION ON LC,0,M
25474001,2022-09-17,EXETER ST DAVIDS,PENZANCE,PLYMOUTH,SALTASH,5,false,IC,PNZ DP TC FLR,0,M
25474001,2022-09-17,EXETER ST DAVIDS,PENZANCE,PAR,TRURO,1.5,false,RB,2C12 PASSENGERS SAU,0,M
25474001,2022-09-17,EXETER ST DAVIDS,PENZANCE,PAR,TRURO,1.5,false,Q1,2C12 PASSENGERS SAU,0,M
54606571,2022-09-17,FAIRWATER YARD,BURNGULLOW JN,PLYMOUTH,SALTASH,0,false,I7,6Y15 4 LOST TOT AISHXO,0,M
54606571,2022-09-17,FAIRWATER YARD,BURNGULLOW JN,PAR,BURNGULLOW JN,0,false,I7,6Y15 4 LOST TOT AISHXO,0,M
25474001,2022-09-17,PLYMOUTH,PENZANCE,TRURO,CAMBORNE,7,false,ID,CBN ROSKEAR LC FLR,0,M
25473001,2022-09-17,GUNNISLAKE,PLYMOUTH,GUNNISLAKE,GUNNISLAKE,3,false,TG,1C50 DRIVER PLY,0,M
25397003,2022-09-17,PENZANCE,LONDON PADDINGTON,CAMBORNE,TRURO,4,false,XN,TRU CBN OBSTRUCTION ON LC,0,M
25397003,2022-09-17,PENZANCE,LONDON PADDINGTON,SALTASH,PLYMOUTH,2,false,IC,PNZ DP TC FLR,0,M
25397003,2022-09-17,PENZANCE,LONDON PADDINGTON,SALTASH,PLYMOUTH,2,false,TG,1C50 DRIVER PLY,0,M
25397003,2022-09-17,PENZANCE,LONDON PADDINGTON,PENZANCE,PENZANCE,1,false,ZY,TERMINAL DELAYS 17/09,0,A
25397003,2022-09-17,PENZANCE,LONDON PADDINGTON,PENZANCE,PENZANCE,18,false,TG,1C50 DRIVER PLY,0,M
25397003,2022-09-17,PENZANCE,LONDON PADDINGTON,CAMBORNE,TRURO,3,false,ID,CBN ROSKEAR LC FLR,0,M
25397003,2022-09-17,PENZANCE,LONDON PADDINGTON,ST ERTH,CAMBORNE,4,false,ID,CBN ROSKEAR LC FLR,0,M
25474001,2022-09-17,ST IVES,PENZANCE,ST ERTH,PENZANCE,3,false,XN,TRU CBN OBSTRUCTION ON LC,0,M
25479001,2022-09-17,ST IVES,ST ERTH,ST IVES,ST IVES,2,false,ZY,TERMINAL DELAYS 17/09,0,A
25479001,2022-09-17,ST IVES,PENZANCE,ST IVES,ST IVES,1,false,ZY,TERMINAL DELAYS 17/09,0,A
25474001,2022-09-17,PENZANCE,TRURO,CAMBORNE,TRURO,5,false,ID,CBN ROSKEAR LC FLR,0,M
25474001,2022-09-17,PENZANCE,EXETER ST DAVIDS,LOSTWITHIEL,LISKEARD,4,false,M0,2E30 HEADLIGHT FAILURE BOD,0,M
25478001,2022-09-17,TRURO,FALMOUTH DOCKS,TRURO,TRURO,1,false,ZY,TERMINAL DELAYS 17/09,0,A
25478001,2022-09-17,TRURO,FALMOUTH DOCKS,TRURO,TRURO,4,false,TG,1C50 DRIVER PLY,0,M
25478001,2022-09-17,TRURO,FALMOUTH DOCKS,TRURO,TRURO,4,false,TG,1C50 DRIVER PLY,0,M
25478001,2022-09-17,TRURO,FALMOUTH DOCKS,TRURO,TRURO,4,false,TG,1C50 DRIVER PLY,0,M
25478001,2022-09-17,TRURO,FALMOUTH DOCKS,TRURO,TRURO,2,false,ZY,TERMINAL DELAYS 17/09,0,A
25478001,2022-09-17,TRURO,FALMOUTH DOCKS,TRURO,TRURO,1,false,ZY,TERMINAL DELAYS 17/09,0,A
25478001,2022-09-17,TRURO,FALMOUTH DOCKS,TRURO,TRURO,1,false,ZY,TERMINAL DELAYS 17/09,0,A
25478001,2022-09-17,TRURO,FALMOUTH DOCKS,TRURO,TRURO,1,false,ZY,TERMINAL DELAYS 17/09,0,A
25478001,2022-09-17,TRURO,FALMOUTH DOCKS,TRURO,TRURO,1,false,ZY,TERMINAL DELAYS 17/09,0,A
25474001,2022-09-17,PENZANCE,PLYMOUTH,PENZANCE,ST ERTH,3,false,IA,SER SE68 SIG FLR,0,M
25478001,2022-09-17,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,5,false,TG,1C50 DRIVER PLY,0,M
25478001,2022-09-17,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,4,false,TG,1C50 DRIVER PLY,0,M
25474001,2022-09-17,PENZANCE,CARDIFF CENTRAL,TRURO,TRURO,11,false,IC,PNZ DP TC FLR,0,M
25474001,2022-09-17,PENZANCE,CARDIFF CENTRAL,PENZANCE,CAMBORNE,9,false,IC,PNZ DP TC FLR,0,M
25397003,2022-09-17,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE T.& R.S.M.D.,0,false,OU,PAD WESTERN ECS 17/09/22,0,M
25397003,2022-09-17,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE T.& R.S.M.D.,0,false,OU,PAD WESTERN ECS 17/09/22,0,M
25397003,2022-09-17,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE T.& R.S.M.D.,0,false,OU,PAD WESTERN ECS 17/09/22,0,M
25478001,2022-09-17,TRURO,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE,0,false,OU,PAD WESTERN ECS 17/09/22,0,M
99990000,2022-09-17,TRURO,PROBUS,TRURO,TRURO,0,false,MD,6Q53 TRAIN DEFECT TRU,0,M
25474001,2022-09-18,CARDIFF CENTRAL,PENZANCE,LISKEARD,LOSTWITHIEL,3,false,MD,2C77 POWER NOTCHES LSK LOS,0,M
25474001,2022-09-18,PLYMOUTH,PENZANCE,SALTASH,ST GERMANS,3,false,OC,2C06 SIGNALLER STS SGM,0,M
25474001,2022-09-18,PLYMOUTH,PENZANCE,ST GERMANS,ST GERMANS,9,false,M7,2C26 DOORS SGM,0,M
25396002,2022-09-18,PENZANCE,LONDON PADDINGTON,TRURO,PAR,2,false,R7,1A50 PASSENGERS TRU-NTA,0,M
25479001,2022-09-18,ST ERTH,ST IVES,ST ERTH,ST ERTH,4,false,RQ,2A43 UNBOOKED ASSIST SER,0,M
25479001,2022-09-18,ST IVES,PENZANCE,ST IVES,ST ERTH,2,false,ZU,2A48 2 LOST SIV SER,0,M
25478001,2022-09-18,TRURO,FALMOUTH DOCKS,TRURO,TRURO,4,false,MD,2C77 POWER NOTCHES LSK LOS,0,M
25478001,2022-09-18,TRURO,FALMOUTH DOCKS,TRURO,TRURO,2,false,ZY,TERMINAL DELAYS 18/09,0,A
25478001,2022-09-18,TRURO,FALMOUTH DOCKS,TRURO,TRURO,2,false,RC,2C81 BOOKED ASSIST SAU,0,M
25478001,2022-09-18,TRURO,FALMOUTH DOCKS,TRURO,TRURO,2,false,Q1,2C81 BOOKED ASSIST SAU,0,M
25478001,2022-09-18,TRURO,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,1.5,false,VA,2F92 INTOXICATED PYN FMT,0,M
25478001,2022-09-18,TRURO,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,1.5,false,Q1,2F92 INTOXICATED PYN FMT,0,M
25474001,2022-09-18,PENZANCE,PLYMOUTH,SALTASH,PLYMOUTH,1,false,RQ,2P28 WHEELCHAIR LOS,0,M
25474001,2022-09-18,PENZANCE,PLYMOUTH,SALTASH,PLYMOUTH,1,false,Q1,2P28 WHEELCHAIR LOS,0,M
25474001,2022-09-18,PENZANCE,PLYMOUTH,PENZANCE,PENZANCE,1,false,ZY,TERMINAL DELAYS 18/09,0,A
25478001,2022-09-18,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,1.5,false,RC,2C81 BOOKED ASSIST SAU,0,M
25478001,2022-09-18,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,FALMOUTH DOCKS,3.5,false,RC,2C81 BOOKED ASSIST SAU,0,M
25478001,2022-09-18,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,1.5,false,Q1,2C81 BOOKED ASSIST SAU,0,M
25478001,2022-09-18,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,FALMOUTH DOCKS,3.5,false,Q1,2C81 BOOKED ASSIST SAU,0,M
25478001,2022-09-18,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,TRURO,4,false,VA,2T96 DISORDER FAL TRU,0,M
25478001,2022-09-18,FALMOUTH DOCKS,TRURO,FALMOUTH DOCKS,FALMOUTH DOCKS,2,false,ZY,TERMINAL DELAYS 18/09,0,A
25474001,2022-09-18,PENZANCE,CARDIFF CENTRAL,PENZANCE,PENZANCE,4,false,OC,2C06 SIGNALLER STS SGM,0,M
25396002,2022-09-18,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE T.& R.S.M.D.,0,true,OU,BRI WESTERN ECS 18/09/2022,0,C
25474001,2022-09-18,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE T.& R.S.M.D.,0,false,OU,BRI WESTERN ECS 18/09/2022,0,M
25462001,2022-09-18,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE,0,false,OU,BRI WESTERN ECS 18/09/2022,0,M
25397003,2022-09-18,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE T.& R.S.M.D.,0,false,OU,BRI WESTERN ECS 18/09/2022,0,M
25397003,2022-09-18,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE,0,false,OU,BRI WESTERN ECS 18/09/2022,0,M
25397003,2022-09-18,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE T.& R.S.M.D.,0,false,OU,BRI WESTERN ECS 18/09/2022,0,M
25397003,2022-09-18,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE T.& R.S.M.D.,0,false,OU,BRI WESTERN ECS 18/09/2022,0,M
25478001,2022-09-18,TRURO,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE T.& R.S.M.D.,0,false,OU,BRI WESTERN ECS 18/09/2022,0,M
25478001,2022-09-18,TRURO,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE,0,false,OU,BRI WESTERN ECS 18/09/2022,0,M
25477001,2022-09-18,PAR,PAR,PAR,PAR,0,true,OU,BRI WESTERN ECS 18/09/2022,0,C
22185002,2022-09-18,PENZANCE T.& R.S.M.D.,PENZANCE,PENZANCE T.& R.S.M.D.,PENZANCE,0,false,OU,BRI WESTERN ECS 18/09/2022,0,M
25474001,2022-09-19,GLOUCESTER,PENZANCE,ST ERTH,ST ERTH,3,false,I1,HAY STL OHL WIRE DOWN,0,M
25397003,2022-09-19,LONDON PADDINGTON,PENZANCE,ST GERMANS,LISKEARD,3,false,I1,HAY STL OHL WIRE DOWN,0,M
25397003,2022-09-19,LONDON PADDINGTON,PENZANCE,LISKEARD,LOSTWITHIEL,3,false,I1,HAY STL OHL WIRE DOWN,0,M
25397003,2022-09-19,LONDON PADDINGTON,PENZANCE,PAR,TRURO,3,false,I1,HAY STL OHL WIRE DOWN,0,M
25397003,2022-09-19,LONDON PADDINGTON,PENZANCE,PLYMOUTH,SALTASH,3,false,I1,HAY STL OHL WIRE DOWN,0,M
25474001,2022-09-19,PLYMOUTH,PENZANCE,PAR,TRURO,3,false,TB,2F96 HELD FOR PASSENGERS TRU,0,M
59406441,2022-09-19,ST BLAZEY SS,GOONBARROW JUNCTION EWS,ST BLAZEY SS,ST BLAZEY SS,0,true,FL,0G03 CAPE STBLZYY,0,C
59406441,2022-09-19,BURNGULLOW E.C.C.,PARKANDILLACK,BURNGULLOW E.C.C.,BURNGULLOW E.C.C.,0,true,FL,6P23 CAPE PRKADIL,0,C
25396002,2022-09-19,PENZANCE,LONDON PADDINGTON,PENZANCE,PENZANCE,85,true,I1,HAY STL OHL WIRE DOWN,0,C
25397003,2022-09-19,PENZANCE,LONDON PADDINGTON,PENZANCE,PENZANCE,2,false,ZY,TERMINAL DELAYS 19/09,0,A
25479001,2022-09-19,ST ERTH,ST IVES,ST ERTH,ST ERTH,3,false,I1,HAY STL OHL WIRE DOWN,0,M
25478001,2022-09-19,TRURO,FALMOUTH DOCKS,TRURO,TRURO,8,false,TB,2F96 HELD FOR PASSENGERS TRU,0,M
25477001,2022-09-19,NEWQUAY,PAR,GOONBARROW JN,ST BLAZEY SIGNAL BOX,4,false,XN,GNBAEWS STBLAZY LC MISSUSE,0,M
25477001,2022-09-19,NEWQUAY,PAR,NEWQUAY,GOONBARROW JN,4,false,ID,GNBARWJ NQY LC FLR,0,M
25477001,2022-09-19,PAR,NEWQUAY,PAR,PAR,2,false,OC,1V50 SIGNALLER STCALC,0,M
